distortion,actual_psnr,cnn_predicted,brisque_predicted,cnn_error,brisque_error
Compress_40,42.9,40.87,50.61,2.02,7.72
Compress_40,43.31,35.42,53.98,7.89,10.67
Compress_40,45.51,42.88,47.53,2.63,2.01
Compress_40,41.92,39.2,51.53,2.73,9.61
Compress_40,43.08,45.24,52.49,2.16,9.41
Compress_40,44.8,48.53,50.08,3.73,5.28
Compress_40,42.1,42.93,54.32,0.82,12.21
Compress_40,42.02,38.39,53.8,3.63,11.78
Compress_40,45.03,47.03,48.37,2.0,3.35
Compress_40,43.61,41.0,52.69,2.61,9.08
Compress_40,42.3,42.64,55.1,0.33,12.79
Compress_40,41.05,41.56,37.95,0.51,3.1
Compress_40,44.42,43.71,47.95,0.71,3.53
Compress_40,43.9,45.27,54.09,1.37,10.19
Compress_40,42.98,36.05,53.86,6.93,10.88
Compress_40,42.99,40.62,52.68,2.37,9.69
Compress_40,43.12,43.44,51.84,0.32,8.72
Compress_40,42.87,42.32,52.65,0.55,9.78
Compress_40,41.7,38.2,50.73,3.5,9.03
Compress_40,47.04,41.24,50.63,5.81,3.59
Compress_40,42.49,41.53,48.84,0.95,6.36
Compress_40,43.51,43.0,43.81,0.5,0.3
Compress_40,44.41,47.66,50.98,3.25,6.57
Compress_40,43.47,50.59,52.88,7.12,9.41
Compress_40,42.6,41.17,50.5,1.43,7.89
Compress_40,44.45,40.32,52.72,4.12,8.27
Compress_40,44.29,42.92,47.52,1.37,3.23
Compress_40,44.34,39.7,50.13,4.64,5.79
Compress_40,42.52,47.55,45.98,5.03,3.47
Compress_40,42.93,41.08,54.0,1.85,11.07
Compress_40,44.62,38.73,51.19,5.89,6.57
Compress_40,43.43,43.91,48.99,0.48,5.57
Compress_40,42.13,42.1,53.35,0.03,11.22
Compress_40,43.98,42.57,51.52,1.4,7.55
Compress_40,45.96,40.57,54.24,5.39,8.28
Compress_40,42.17,40.99,49.69,1.18,7.52
Compress_40,44.5,43.97,49.27,0.54,4.77
Compress_40,42.81,44.51,52.0,1.7,9.2
Compress_40,44.34,39.32,52.01,5.03,7.67
Compress_40,43.68,37.53,52.55,6.16,8.86
Compress_40,43.51,40.83,46.85,2.68,3.34
Compress_40,42.46,38.72,53.06,3.73,10.6
Compress_40,41.01,39.16,49.83,1.85,8.82
Compress_40,41.66,39.58,52.36,2.07,10.7
Compress_40,41.09,44.09,45.15,2.99,4.06
Compress_40,46.2,42.28,46.9,3.93,0.69
Compress_40,41.03,38.92,51.8,2.12,10.77
Compress_40,41.54,41.8,45.37,0.27,3.84
Compress_40,41.58,42.23,53.22,0.65,11.64
Compress_40,43.34,41.68,51.14,1.67,7.8
Compress_40,43.63,40.69,50.77,2.95,7.14
Compress_40,42.96,40.06,52.59,2.9,9.62
Compress_40,41.77,42.74,51.68,0.97,9.91
Compress_40,39.9,39.2,37.5,0.7,2.4
Compress_40,43.1,39.71,49.88,3.39,6.79
Compress_40,43.59,44.23,52.3,0.64,8.71
Compress_40,45.19,41.98,53.24,3.22,8.05
Compress_40,42.44,40.08,50.28,2.35,7.85
Compress_40,42.12,40.92,47.88,1.2,5.76
Compress_40,41.53,38.64,49.36,2.89,7.82
Compress_40,43.08,39.04,53.85,4.04,10.78
Compress_40,42.86,41.98,50.8,0.88,7.94
Compress_40,43.34,43.45,52.69,0.11,9.35
Compress_40,43.22,42.98,48.61,0.24,5.39
Compress_40,43.18,43.33,54.29,0.15,11.11
Compress_40,46.12,41.66,52.21,4.46,6.09
Compress_40,45.94,43.76,53.3,2.18,7.36
Compress_40,40.88,40.94,49.92,0.06,9.04
Compress_40,42.46,39.86,53.11,2.6,10.65
Compress_40,42.31,39.77,53.65,2.54,11.34
Compress_40,43.29,36.25,52.56,7.05,9.27
Compress_40,40.98,40.34,55.0,0.64,14.02
Compress_40,42.77,42.98,49.28,0.21,6.51
Compress_40,44.64,45.71,49.69,1.06,5.04
Compress_40,44.61,41.37,49.97,3.24,5.36
Compress_40,43.2,39.14,52.05,4.06,8.85
Compress_40,42.26,42.27,54.42,0.01,12.16
Compress_40,42.49,32.19,52.07,10.29,9.58
Compress_40,42.43,40.94,49.15,1.48,6.72
Compress_40,41.88,35.54,49.56,6.34,7.69
Compress_40,43.02,45.91,52.88,2.9,9.87
Compress_40,43.97,42.07,50.69,1.9,6.72
Compress_40,44.36,37.36,55.11,7.01,10.75
Compress_40,44.31,43.99,31.53,0.32,12.78
Compress_40,44.62,41.47,53.12,3.16,8.49
Compress_40,43.01,39.37,52.76,3.63,9.76
Compress_40,42.83,30.32,52.4,12.51,9.58
Compress_40,41.92,43.34,51.01,1.41,9.08
Compress_40,42.81,38.51,41.93,4.31,0.88
Compress_40,42.35,42.79,34.96,0.44,7.39
Compress_40,45.81,41.77,51.91,4.04,6.1
Compress_40,44.59,37.63,51.64,6.96,7.05
Compress_40,44.75,41.45,54.29,3.3,9.54
Compress_40,43.65,40.56,54.46,3.09,10.81
Compress_40,43.19,42.26,52.2,0.93,9.01
Compress_40,43.51,40.16,51.52,3.35,8.02
Compress_40,50.39,50.96,50.1,0.57,0.29
Compress_40,44.42,47.25,48.17,2.83,3.75
Compress_40,43.57,42.14,52.98,1.43,9.41
Compress_40,41.87,38.98,55.27,2.9,13.4
Compress_40,43.88,43.59,48.86,0.3,4.98
Compress_40,44.74,42.98,52.12,1.76,7.38
Compress_40,43.2,42.96,53.44,0.25,10.23
Compress_40,44.03,36.59,50.37,7.44,6.33
Compress_40,43.44,37.49,50.18,5.95,6.73
Compress_40,42.47,42.08,52.43,0.39,9.96
Compress_40,45.71,44.73,52.98,0.98,7.27
Compress_40,42.61,39.41,50.03,3.2,7.42
Compress_40,44.91,34.26,46.79,10.65,1.88
Compress_40,47.0,42.47,52.19,4.52,5.19
Compress_40,43.19,32.57,49.87,10.62,6.68
Compress_40,41.43,41.99,44.88,0.56,3.44
Compress_40,41.2,39.24,53.39,1.96,12.19
Compress_40,44.73,46.33,43.55,1.61,1.17
Compress_40,43.49,41.52,52.34,1.97,8.85
Compress_40,42.43,40.34,51.07,2.08,8.65
Compress_40,41.58,37.28,51.35,4.3,9.77
Compress_40,41.81,37.13,51.35,4.68,9.54
Compress_40,44.22,44.67,47.88,0.45,3.67
Compress_40,42.84,38.56,14.66,4.28,28.18
Compress_40,44.88,39.75,50.55,5.14,5.67
Compress_40,42.43,42.32,49.21,0.11,6.78
Compress_40,43.6,43.05,52.37,0.55,8.77
Compress_40,43.02,44.0,53.36,0.98,10.34
Compress_40,44.05,42.45,51.51,1.61,7.46
Compress_40,42.78,42.19,52.73,0.59,9.95
Compress_40,43.5,44.72,50.88,1.22,7.38
Compress_40,43.49,41.73,50.97,1.77,7.48
Compress_40,44.28,45.4,49.86,1.12,5.57
Compress_40,43.88,40.81,52.29,3.07,8.41
Compress_40,43.54,41.47,52.56,2.07,9.02
Compress_40,46.02,40.78,50.03,5.24,4.01
Compress_40,42.5,43.03,53.63,0.53,11.13
Compress_40,43.6,42.57,52.0,1.02,8.4
Compress_40,42.61,43.83,49.53,1.22,6.92
Compress_40,42.23,39.04,52.18,3.19,9.94
Compress_40,41.98,43.72,48.08,1.74,6.1
Compress_40,43.94,46.76,51.91,2.83,7.98
Compress_40,43.74,44.28,51.7,0.54,7.96
Compress_40,44.22,43.11,51.36,1.12,7.14
Compress_40,44.37,44.05,53.75,0.32,9.38
Compress_40,41.98,38.58,53.24,3.39,11.26
Compress_40,42.84,37.8,54.09,5.04,11.25
Compress_40,44.47,37.08,49.27,7.39,4.79
Compress_40,43.23,38.71,54.53,4.52,11.31
Compress_40,44.15,38.67,50.81,5.48,6.65
Compress_40,44.69,39.82,49.41,4.86,4.72
Compress_40,44.27,40.55,48.4,3.71,4.14
Compress_40,41.25,40.74,53.3,0.51,12.06
Compress_40,42.79,41.61,52.06,1.18,9.27
Compress_40,42.96,38.76,51.82,4.2,8.85
Compress_40,44.15,39.87,54.31,4.28,10.16
Compress_40,41.7,43.71,53.33,2.01,11.63
Compress_40,41.54,44.31,53.42,2.76,11.87
Compress_40,43.22,43.12,52.41,0.1,9.19
Compress_40,42.31,43.56,51.18,1.26,8.87
Compress_40,42.69,48.62,51.59,5.92,8.9
Compress_40,44.48,43.66,50.81,0.82,6.33
Compress_40,43.18,39.78,50.67,3.4,7.49
Compress_40,43.8,43.13,50.03,0.67,6.23
Compress_40,44.79,36.4,52.53,8.39,7.74
Compress_40,43.92,36.46,50.68,7.46,6.76
Compress_40,42.77,44.82,51.2,2.05,8.43
Compress_40,45.61,39.19,51.04,6.42,5.43
Compress_40,43.53,40.45,50.62,3.09,7.09
Compress_40,42.72,37.67,27.7,5.06,15.02
Compress_40,43.09,45.41,54.12,2.32,11.04
Compress_40,45.74,41.62,37.93,4.12,7.81
Compress_40,42.37,41.93,50.17,0.44,7.79
Compress_40,42.97,41.78,54.08,1.19,11.11
Compress_40,43.52,38.69,51.65,4.83,8.13
Compress_40,43.36,39.6,50.41,3.76,7.05
Compress_40,44.26,41.99,51.26,2.27,7.0
Compress_40,45.69,37.48,52.03,8.21,6.34
Compress_40,42.0,39.42,51.98,2.58,9.98
Compress_40,42.89,42.26,50.02,0.63,7.12
Compress_40,41.69,42.46,52.98,0.77,11.29
Compress_40,42.84,42.49,52.63,0.35,9.8
Compress_40,43.93,46.91,52.38,2.99,8.45
Compress_40,42.92,45.27,53.44,2.35,10.51
Compress_40,43.53,38.97,53.59,4.56,10.06
Compress_40,40.4,43.47,36.03,3.07,4.37
Compress_40,46.58,47.72,50.39,1.14,3.81
Compress_40,42.96,39.38,54.04,3.58,11.08
Compress_40,45.43,44.48,50.68,0.95,5.25
Compress_40,43.31,43.9,54.39,0.59,11.09
Compress_40,42.72,38.94,52.9,3.78,10.18
Compress_40,42.4,37.73,54.28,4.67,11.88
Compress_40,43.63,39.5,52.6,4.14,8.97
Compress_40,42.22,39.31,53.76,2.91,11.54
Compress_40,43.15,36.72,23.97,6.43,19.18
Compress_40,43.39,41.24,50.46,2.15,7.06
Compress_40,40.88,45.2,55.65,4.32,14.77
Compress_40,45.95,40.19,52.24,5.76,6.29
Compress_40,42.57,31.2,50.05,11.37,7.48
Compress_40,42.03,40.01,49.15,2.03,7.11
Compress_40,44.7,40.77,52.66,3.93,7.96
Compress_40,42.19,39.3,53.26,2.9,11.07
Compress_40,45.12,41.92,51.75,3.2,6.63
Compress_40,42.46,38.31,54.02,4.15,11.56
Compress_40,42.71,34.65,27.66,8.05,15.04
Compress_40,44.45,41.3,49.81,3.15,5.37
Compress_40,43.19,39.8,55.0,3.38,11.81
Compress_40,43.05,41.07,52.62,1.98,9.57
Compress_60,36.76,37.05,54.33,0.29,17.57
Compress_60,38.73,37.71,51.31,1.02,12.58
Compress_60,35.86,38.18,49.99,2.33,14.13
Compress_60,36.23,41.58,52.32,5.34,16.09
Compress_60,36.71,38.16,56.45,1.45,19.74
Compress_60,37.36,41.54,47.92,4.18,10.57
Compress_60,35.19,40.43,54.06,5.24,18.87
Compress_60,38.72,41.69,52.87,2.97,14.15
Compress_60,37.32,41.48,52.52,4.16,15.2
Compress_60,37.29,37.85,51.18,0.56,13.89
Compress_60,38.43,44.86,53.29,6.43,14.87
Compress_60,34.13,37.39,46.5,3.26,12.37
Compress_60,34.63,39.29,50.86,4.66,16.23
Compress_60,36.13,45.68,48.86,9.55,12.73
Compress_60,35.71,38.13,50.95,2.42,15.24
Compress_60,36.28,42.93,53.04,6.64,16.75
Compress_60,38.13,43.3,50.46,5.17,12.33
Compress_60,36.66,40.94,49.68,4.28,13.02
Compress_60,38.79,39.77,54.15,0.99,15.36
Compress_60,34.54,36.05,52.62,1.52,18.08
Compress_60,37.62,36.42,51.18,1.2,13.56
Compress_60,37.74,40.9,51.72,3.16,13.97
Compress_60,36.64,42.29,49.72,5.65,13.08
Compress_60,35.11,44.55,54.18,9.44,19.07
Compress_60,38.33,38.53,53.74,0.2,15.4
Compress_60,37.02,40.96,51.75,3.94,14.72
Compress_60,36.49,43.72,53.03,7.23,16.54
Compress_60,35.01,36.2,53.21,1.19,18.2
Compress_60,36.51,38.21,51.14,1.7,14.63
Compress_60,36.97,40.6,52.84,3.63,15.87
Compress_60,35.0,35.98,54.76,0.98,19.76
Compress_60,37.29,35.63,52.27,1.66,14.99
Compress_60,35.41,37.75,52.61,2.34,17.2
Compress_60,37.24,40.8,54.43,3.57,17.2
Compress_60,37.95,38.29,52.34,0.34,14.38
Compress_60,35.99,36.83,54.6,0.84,18.6
Compress_60,37.28,40.85,50.52,3.57,13.24
Compress_60,35.08,40.21,29.03,5.12,6.06
Compress_60,37.45,42.03,51.8,4.59,14.36
Compress_60,35.42,37.0,53.53,1.58,18.11
Compress_60,37.76,35.37,49.6,2.39,11.83
Compress_60,39.25,43.84,48.6,4.59,9.36
Compress_60,38.56,39.4,51.96,0.83,13.39
Compress_60,36.01,37.4,55.37,1.39,19.36
Compress_60,35.3,38.98,53.71,3.68,18.4
Compress_60,37.42,40.83,52.73,3.42,15.31
Compress_60,35.89,41.39,43.58,5.5,7.69
Compress_60,37.73,37.5,53.07,0.23,15.34
Compress_60,36.1,44.52,52.36,8.43,16.27
Compress_60,35.08,43.3,54.02,8.22,18.94
Compress_60,35.23,42.72,50.35,7.49,15.12
Compress_60,36.58,38.26,51.81,1.68,15.23
Compress_60,36.39,34.78,53.5,1.61,17.11
Compress_60,37.28,41.0,53.65,3.73,16.37
Compress_60,38.79,42.81,49.85,4.02,11.06
Compress_60,36.39,40.18,52.14,3.79,15.75
Compress_60,35.97,35.19,54.06,0.79,18.09
Compress_60,36.17,44.48,50.78,8.32,14.61
Compress_60,36.0,39.85,52.64,3.84,16.64
Compress_60,34.91,40.21,55.02,5.3,20.11
Compress_60,36.96,39.78,52.02,2.82,15.06
Compress_60,34.69,40.63,50.83,5.94,16.14
Compress_60,39.91,43.29,51.63,3.38,11.72
Compress_60,35.87,39.4,54.05,3.53,18.18
Compress_60,37.1,39.21,54.22,2.11,17.12
Compress_60,37.14,38.73,52.51,1.59,15.37
Compress_60,38.17,42.14,51.02,3.97,12.85
Compress_60,39.36,42.71,47.03,3.34,7.67
Compress_60,37.23,41.15,52.69,3.92,15.47
Compress_60,36.5,38.46,51.04,1.95,14.54
Compress_60,36.46,41.47,55.23,5.0,18.77
Compress_60,34.67,37.45,54.06,2.77,19.39
Compress_60,36.3,37.69,52.07,1.39,15.77
Compress_60,38.04,45.52,51.28,7.47,13.23
Compress_60,39.01,44.96,53.44,5.95,14.43
Compress_60,36.75,38.44,50.84,1.69,14.08
Compress_60,37.9,36.93,53.32,0.97,15.42
Compress_60,36.39,39.11,50.42,2.72,14.03
Compress_60,35.42,43.98,48.11,8.56,12.69
Compress_60,35.87,35.43,51.88,0.44,16.02
Compress_60,34.54,36.15,50.75,1.61,16.22
Compress_60,37.11,38.54,53.52,1.42,16.41
Compress_60,36.99,39.67,50.62,2.68,13.63
Compress_60,35.65,34.27,48.23,1.38,12.58
Compress_60,38.22,40.68,48.13,2.46,9.91
Compress_60,37.54,39.48,51.8,1.94,14.26
Compress_60,36.34,41.03,54.63,4.69,18.29
Compress_60,36.46,38.66,49.79,2.2,13.33
Compress_60,36.55,39.58,53.53,3.03,16.97
Compress_60,38.66,37.16,54.43,1.51,15.77
Compress_60,37.52,41.88,48.45,4.36,10.94
Compress_60,36.34,35.57,53.97,0.77,17.63
Compress_60,36.96,47.67,51.51,10.71,14.55
Compress_60,35.7,38.86,51.81,3.16,16.11
Compress_60,35.73,40.45,45.45,4.72,9.72
Compress_60,38.8,41.75,52.26,2.95,13.47
Compress_60,37.75,41.29,50.18,3.54,12.43
Compress_60,35.99,39.61,54.27,3.61,18.28
Compress_60,33.35,40.06,49.21,6.71,15.86
Compress_60,41.76,40.94,38.2,0.82,3.56
Compress_60,38.52,42.73,49.96,4.21,11.43
Compress_60,38.61,44.81,52.46,6.19,13.84
Compress_60,37.29,41.62,47.93,4.33,10.64
Compress_60,37.05,39.22,54.32,2.17,17.27
Compress_60,36.06,40.56,53.65,4.5,17.6
Compress_60,37.56,37.48,52.15,0.08,14.59
Compress_60,39.7,38.4,50.81,1.3,11.11
Compress_60,35.08,40.08,50.4,5.0,15.32
Compress_60,36.96,37.1,53.16,0.14,16.2
Compress_60,36.5,42.91,50.56,6.4,14.06
Compress_60,35.57,37.49,51.15,1.92,15.59
Compress_60,39.59,39.6,49.13,0.0,9.53
Compress_60,37.01,42.69,47.44,5.68,10.43
Compress_60,39.03,42.61,52.24,3.59,13.22
Compress_60,36.42,40.05,52.81,3.63,16.39
Compress_60,38.31,41.8,52.05,3.49,13.74
Compress_60,35.71,36.94,54.35,1.23,18.64
Compress_60,36.14,44.73,52.01,8.59,15.87
Compress_60,36.86,36.77,54.36,0.09,17.5
Compress_60,35.56,36.65,54.02,1.09,18.45
Compress_60,37.39,39.12,49.56,1.73,12.17
Compress_60,36.45,42.43,54.22,5.99,17.77
Compress_60,36.23,41.72,51.04,5.5,14.81
Compress_60,36.14,37.87,54.55,1.73,18.4
Compress_60,36.05,42.76,51.18,6.71,15.13
Compress_60,37.86,40.83,53.58,2.97,15.72
Compress_60,36.48,40.09,51.88,3.62,15.4
Compress_60,35.66,39.93,46.48,4.27,10.82
Compress_60,35.69,36.48,53.54,0.79,17.85
Compress_60,37.89,38.79,48.63,0.9,10.75
Compress_60,36.48,40.61,50.23,4.12,13.75
Compress_60,38.01,35.78,51.57,2.23,13.56
Compress_60,36.88,38.17,53.19,1.28,16.3
Compress_60,40.12,39.9,38.91,0.22,1.21
Compress_60,35.38,37.89,54.28,2.51,18.9
Compress_60,37.28,37.41,55.51,0.12,18.23
Compress_60,37.47,39.22,51.57,1.74,14.1
Compress_60,36.86,40.82,53.18,3.96,16.32
Compress_60,37.42,43.41,54.74,5.99,17.32
Compress_60,34.96,41.59,52.61,6.62,17.65
Compress_60,38.24,39.46,53.16,1.22,14.93
Compress_60,34.59,42.01,53.97,7.42,19.38
Compress_60,35.05,36.96,53.58,1.91,18.53
Compress_60,36.13,37.43,55.55,1.3,19.42
Compress_60,38.38,45.51,52.6,7.13,14.22
Compress_60,35.98,37.08,52.1,1.1,16.12
Compress_60,38.06,40.4,50.29,2.34,12.23
Compress_60,36.16,40.87,51.99,4.71,15.83
Compress_60,35.18,42.11,50.48,6.93,15.3
Compress_60,35.63,36.64,53.15,1.02,17.53
Compress_60,34.94,38.28,48.0,3.34,13.06
Compress_60,36.91,39.18,53.28,2.27,16.37
Compress_60,36.24,40.49,39.9,4.25,3.66
Compress_60,37.34,37.31,53.18,0.03,15.84
Compress_60,36.94,38.08,54.02,1.14,17.08
Compress_60,36.12,40.95,52.38,4.84,16.26
Compress_60,37.81,39.36,54.59,1.55,16.78
Compress_60,35.38,37.13,44.15,1.75,8.77
Compress_60,36.08,40.38,54.83,4.3,18.75
Compress_60,40.15,42.76,52.46,2.61,12.31
Compress_60,37.57,37.84,52.68,0.28,15.12
Compress_60,38.78,40.25,51.82,1.47,13.04
Compress_60,36.59,40.2,53.19,3.61,16.6
Compress_60,37.82,38.52,50.51,0.7,12.68
Compress_60,39.27,40.2,53.15,0.93,13.88
Compress_60,33.47,36.53,53.52,3.06,20.05
Compress_60,38.08,38.39,52.77,0.31,14.69
Compress_60,37.18,40.11,51.82,2.92,14.64
Compress_60,36.9,37.65,51.79,0.76,14.89
Compress_60,36.54,39.22,52.27,2.69,15.74
Compress_60,34.9,43.39,55.1,8.49,20.2
Compress_60,36.49,41.28,47.24,4.79,10.75
Compress_60,37.36,36.76,52.16,0.6,14.79
Compress_60,36.02,40.99,53.88,4.97,17.86
Compress_60,38.83,40.18,51.24,1.35,12.41
Compress_60,37.56,37.37,46.08,0.19,8.52
Compress_60,38.99,41.09,50.49,2.11,11.5
Compress_60,37.06,42.25,51.55,5.19,14.49
Compress_60,38.83,37.96,52.04,0.87,13.21
Compress_60,38.21,37.45,52.4,0.76,14.18
Compress_60,37.13,36.94,51.78,0.2,14.64
Compress_60,36.91,36.31,51.57,0.61,14.66
Compress_60,37.81,45.26,50.5,7.45,12.69
Compress_60,34.6,43.09,47.22,8.5,12.63
Compress_60,38.44,42.83,51.48,4.39,13.03
Compress_60,37.14,37.37,46.95,0.23,9.81
Compress_60,37.34,42.28,51.65,4.94,14.31
Compress_60,37.43,41.37,49.59,3.94,12.16
Compress_60,37.85,42.15,49.71,4.3,11.86
Compress_60,36.64,40.13,55.0,3.49,18.36
Compress_60,36.42,41.0,52.77,4.58,16.35
Compress_60,35.94,34.53,52.33,1.41,16.39
Compress_60,36.76,42.51,51.4,5.75,14.65
Compress_60,40.45,44.33,52.75,3.89,12.31
Compress_60,37.18,39.15,55.41,1.97,18.23
Compress_60,36.55,39.72,52.93,3.17,16.38
Compress_60,36.68,41.25,48.64,4.57,11.96
Compress_60,35.81,39.71,53.87,3.9,18.06
Compress_60,38.06,44.45,52.93,6.39,14.87
Compress_60,38.24,45.69,52.79,7.45,14.55
Compress_60,37.55,39.69,54.74,2.14,17.19
Compress_60,36.76,40.72,52.2,3.95,15.44
Compress_60,38.88,39.85,46.84,0.97,7.96
Compress_60,38.79,39.46,52.69,0.68,13.9
Compress_60,36.22,42.76,52.5,6.54,16.28
Compress_60,36.2,40.39,53.31,4.19,17.11
Compress_60,37.44,41.16,47.64,3.72,10.19
Compress_60,37.72,39.38,49.11,1.66,11.39
Compress_60,37.63,40.71,50.43,3.08,12.8
Compress_60,36.74,41.46,52.06,4.72,15.32
Compress_60,37.88,41.22,54.73,3.34,16.84
Compress_60,37.89,39.95,46.04,2.06,8.15
Compress_60,36.04,39.03,48.33,2.98,12.29
Compress_60,35.82,37.18,54.45,1.37,18.63
Compress_60,37.49,44.66,35.65,7.17,1.84
Compress_60,38.22,38.99,53.41,0.78,15.2
Compress_60,36.94,38.03,52.01,1.1,15.07
Compress_60,34.64,38.84,53.62,4.21,18.99
Compress_60,37.62,49.42,47.08,11.8,9.46
Compress_60,38.04,41.39,50.19,3.35,12.15
Compress_60,36.09,39.37,51.22,3.27,15.12
Compress_60,38.27,43.42,50.89,5.14,12.61
Compress_60,35.73,38.59,52.77,2.86,17.04
Compress_60,35.72,39.6,50.01,3.88,14.29
Compress_60,37.39,40.23,48.25,2.84,10.85
Compress_60,37.56,38.76,51.71,1.2,14.15
Compress_60,36.27,37.81,54.5,1.54,18.23
Compress_60,36.7,41.06,51.66,4.37,14.96
Compress_60,36.12,36.78,53.56,0.65,17.43
Compress_60,38.2,42.29,50.93,4.09,12.74
Compress_60,35.79,38.35,51.55,2.56,15.76
Compress_60,35.67,36.86,55.39,1.2,19.72
Compress_60,36.19,35.68,55.21,0.51,19.02
Compress_60,37.73,36.22,48.78,1.51,11.05
Compress_60,37.53,36.1,50.83,1.43,13.3
Compress_60,37.94,44.96,51.89,7.02,13.95
Compress_60,35.88,39.35,52.27,3.47,16.39
Compress_60,37.08,44.42,49.83,7.34,12.75
Compress_60,38.41,40.06,53.44,1.64,15.03
Compress_60,35.62,37.45,52.59,1.83,16.97
Compress_60,37.31,36.26,53.09,1.05,15.77
Compress_60,33.94,41.93,48.47,7.99,14.53
Compress_60,35.52,37.99,51.55,2.47,16.03
Compress_60,37.91,37.21,48.71,0.7,10.8
Compress_60,34.82,37.48,52.98,2.67,18.16
Compress_60,36.34,39.25,51.89,2.91,15.56
Compress_60,36.99,40.71,52.41,3.72,15.42
Compress_60,36.43,42.34,53.42,5.91,16.99
Compress_60,37.58,42.99,51.55,5.41,13.98
Compress_60,41.45,39.51,50.11,1.94,8.66
Compress_60,38.29,39.39,53.79,1.1,15.5
Compress_60,38.6,41.02,50.59,2.42,11.99
Compress_60,36.69,37.31,54.27,0.62,17.58
Compress_60,37.98,43.21,54.02,5.23,16.05
Compress_60,35.26,41.53,53.55,6.28,18.29
Compress_60,37.5,37.53,53.09,0.03,15.59
Compress_60,39.47,38.15,48.84,1.32,9.37
Compress_60,40.58,47.36,44.1,6.78,3.52
Compress_60,37.69,44.41,50.59,6.72,12.9
Compress_60,36.47,36.47,54.16,0.0,17.69
Compress_60,37.42,41.28,51.66,3.86,14.24
Compress_60,39.41,48.28,50.51,8.88,11.11
Compress_60,37.39,35.79,52.56,1.61,15.17
Compress_60,36.52,42.48,53.03,5.96,16.51
Compress_60,38.05,36.59,52.31,1.46,14.26
Compress_60,36.29,36.19,48.79,0.1,12.5
Compress_60,34.32,37.39,47.15,3.06,12.83
Compress_60,38.92,43.75,50.67,4.83,11.75
Compress_60,37.99,36.12,52.6,1.87,14.61
Compress_60,36.38,42.91,53.67,6.54,17.29
Compress_60,37.08,40.06,54.49,2.98,17.41
Compress_60,35.93,41.0,55.53,5.07,19.6
Compress_60,38.33,41.63,50.37,3.3,12.05
Compress_60,38.88,37.65,52.76,1.23,13.88
Compress_60,37.22,41.52,53.75,4.29,16.53
Compress_60,35.6,40.93,52.77,5.33,17.16
Compress_60,40.38,38.89,46.0,1.49,5.62
Compress_60,35.96,37.72,54.39,1.75,18.43
Compress_60,35.12,34.25,50.06,0.86,14.94
Compress_60,36.81,37.36,50.56,0.55,13.75
Compress_60,34.82,35.51,53.61,0.68,18.79
Compress_60,34.63,37.21,54.01,2.58,19.38
Compress_60,39.38,39.11,48.5,0.28,9.12
Compress_60,35.11,40.56,53.82,5.45,18.71
Compress_60,36.51,36.87,53.37,0.37,16.86
Compress_60,36.5,37.13,52.2,0.63,15.7
Compress_60,37.11,41.27,51.57,4.15,14.46
Compress_60,34.41,38.34,53.6,3.93,19.19
Compress_60,40.18,41.08,48.15,0.9,7.97
Compress_60,36.01,38.73,45.46,2.71,9.44
Compress_60,37.67,45.43,52.93,7.76,15.26
Compress_60,35.43,39.19,53.52,3.76,18.09
Compress_60,37.51,42.35,50.96,4.85,13.46
Compress_60,37.15,40.99,51.51,3.84,14.36
Compress_60,35.94,40.9,54.43,4.96,18.49
Compress_60,36.63,42.38,51.21,5.75,14.59
Compress_60,35.37,36.91,42.76,1.54,7.39
Compress_60,36.83,36.88,50.01,0.05,13.19
Compress_60,36.23,39.19,50.33,2.96,14.1
Compress_60,36.99,39.93,47.47,2.94,10.48
Compress_60,34.97,45.1,44.44,10.13,9.47
Compress_60,37.56,38.88,54.87,1.33,17.31
Compress_60,36.5,41.97,54.56,5.48,18.07
Compress_60,34.89,38.51,53.79,3.63,18.9
Compress_60,37.98,37.47,51.8,0.51,13.82
Compress_60,38.53,38.54,52.32,0.01,13.79
Compress_60,36.77,40.95,54.46,4.18,17.69
Compress_60,36.51,40.46,54.35,3.95,17.84
Compress_60,37.36,36.97,47.63,0.38,10.27
Compress_60,38.46,46.76,47.37,8.3,8.91
Compress_60,35.66,39.09,52.59,3.43,16.93
Compress_60,37.86,37.16,51.28,0.71,13.42
Compress_60,36.65,35.67,52.91,0.98,16.25
Compress_60,38.01,45.54,45.31,7.54,7.31
Compress_60,37.0,41.27,47.84,4.26,10.83
Compress_60,37.42,39.15,52.17,1.73,14.76
Compress_60,36.7,35.95,52.06,0.75,15.36
Compress_60,36.98,39.27,54.04,2.29,17.06
Compress_60,36.3,36.85,51.96,0.55,15.66
Compress_60,38.33,47.5,51.63,9.17,13.3
Compress_60,35.61,39.86,45.82,4.25,10.21
Compress_60,36.67,36.62,54.58,0.06,17.91
Compress_60,37.28,40.26,53.16,2.98,15.89
Compress_60,36.86,37.6,51.72,0.74,14.86
Compress_60,37.17,38.98,51.95,1.81,14.78
Compress_60,35.45,38.14,53.26,2.7,17.81
Compress_60,38.46,40.44,50.9,1.98,12.44
Compress_60,38.41,38.94,45.73,0.53,7.32
Compress_60,37.06,41.88,44.33,4.82,7.27
Compress_60,39.1,42.43,54.33,3.32,15.23
Compress_60,37.29,42.08,53.38,4.79,16.09
Compress_60,36.84,36.61,56.07,0.22,19.23
